run_id,show,theatre,opening_date,closing_date,date_source,is_revival,revival_rank,genre,based_on,lead_cast,title_ambiguous,n_weeks_observed
master-harold-and-the-boys-run1,"""Master Harold""...and the Boys",Royale Theatre,2003-05-11,2003-07-13,week_range,False,1,,,,,10
juliet-run1,& Juliet,Stephen Sondheim Theatre,2022-10-30,2026-08-16,week_range,False,1,,,,,199
night-mother-run1,"'night, Mother",Royale Theatre,2004-10-24,2005-01-09,week_range,False,1,,,,,12
110-in-the-shade-run1,110 in the Shade,Studio 54,2007-04-15,2007-07-29,week_range,False,1,,,,,16
13-run1,13,Bernard B. Jacobs Theatre,2008-09-21,2009-01-04,week_range,False,1,,,,,16
1776-run1,1776,Gershwin Theatre,1997-07-20,2023-01-08,week_range,False,1,,,,,63
1984-run1,1984,Hudson Theatre,2017-05-21,2017-10-08,week_range,False,1,,,,,21
3-from-brooklyn-run1,3 from Brooklyn,Helen Hayes Theatre,1992-11-15,1992-12-27,week_range,False,1,,,,,7
33-variations-run1,33 Variations,Eugene O'Neill Theatre,2009-02-15,2009-05-24,week_range,False,1,,,,,15
42nd-street-run1,42nd Street,St. James Theatre,2001-05-02,2005-01-02,show_level,True,1,Musical,,,,188
42nd-street-run2,42nd Street,Ford Center for the Performing Arts,2001-05-02,2005-01-02,show_level,True,2,Musical,,,,196
45-seconds-from-broadway-run1,45 Seconds from Broadway,Richard Rodgers Theatre,2001-10-21,2002-01-13,week_range,False,1,,,,,13
700-sundays-run1,700 Sundays,Broadhurst Theatre,2004-11-14,2005-06-12,week_range,True,1,,,,,29
700-sundays-run2,700 Sundays,Imperial Theatre,2013-11-10,2014-01-05,week_range,True,2,,,,,9
9-to-5-run1,9 to 5,Marquis Theatre,2009-04-12,2009-09-06,week_range,False,1,,,,,22
a-beautiful-noise-the-neil-diamond-music-run1,"A Beautiful Noise, The Neil Diamond Musical",Broadhurst Theatre,2022-11-06,2024-06-30,week_range,False,1,,,,,87
a-behanding-in-spokane-run1,A Behanding in Spokane,Gerald Schoenfeld Theatre,2010-02-21,2010-06-06,week_range,False,1,,,,,16
a-bronx-tale-run1,A Bronx Tale,Walter Kerr Theatre,2007-10-07,2008-02-24,week_range,False,1,,,,,21
a-bronx-tale-the-musical-run1,A Bronx Tale The Musical,Longacre Theatre,2016-11-06,2018-08-05,week_range,False,1,,,,,92
a-catered-affair-run1,A Catered Affair,Walter Kerr Theatre,2008-03-30,2008-07-27,week_range,False,1,,,,,18
a-change-in-the-heir-run1,A Change in the Heir,Edison Theatre,1990-04-15,1990-05-13,week_range,False,1,,,,,5
a-chorus-line-run1,A Chorus Line,Sam S. Shubert Theatre,2006-10-05,2008-08-17,show_level,True,1,Musical,,,,255
a-chorus-line-run2,A Chorus Line,Gerald Schoenfeld Theatre,2006-10-05,2008-08-17,show_level,True,2,Musical,,,,100
a-christmas-carol-run1,A Christmas Carol,Eugene O'Neill Theatre,1991-12-22,1991-12-29,week_range,True,1,,,,,2
a-christmas-carol-run2,A Christmas Carol,Broadhurst Theatre,1992-12-20,1993-01-03,week_range,True,2,,,,,3
a-christmas-carol-run3,A Christmas Carol,Richard Rodgers Theatre,1994-12-25,1995-01-08,week_range,True,3,,,,,3
a-christmas-carol-run4,A Christmas Carol,Marquis Theatre,2001-12-30,2001-12-30,week_range,True,4,,,,,1
a-christmas-carol-run5,A Christmas Carol,Lyceum Theatre,2019-11-10,2023-01-01,week_range,True,5,,,,,17
a-christmas-story-the-musical-run1,"A Christmas Story, The Musical",Lunt-Fontanne Theatre,2012-11-11,2012-12-30,week_range,False,1,,,,,8
a-class-act-run1,A Class Act,Ambassador Theatre,2001-02-18,2001-06-10,week_range,False,1,,,,,17
a-day-in-the-death-of-joe-egg-run1,A Day in the Death of Joe Egg,American Airlines Theatre,2003-03-16,2003-06-01,week_range,False,1,,,,,12
a-delicate-balance-run1,A Delicate Balance,Plymouth Theatre,1996-03-31,1996-09-29,week_range,True,1,,,,,27
a-delicate-balance-run2,A Delicate Balance,John Golden Theatre,2014-10-26,2015-02-22,week_range,True,2,,,,,18
a-doll-s-house-run1,A Doll's House,Belasco Theatre,1997-03-30,2023-06-11,week_range,False,1,,,,,40
a-doll-s-house-part-2-run1,"A Doll's House, Part 2",John Golden Theatre,2017-04-02,2017-09-24,week_range,False,1,,,,,26
a-few-good-men-run1,A Few Good Men,Music Box Theatre,1989-11-05,1991-01-27,week_range,False,1,,,,,65
a-free-man-of-color-run1,A Free Man of Color,Vivian Beaumont Theater,2010-10-24,2011-01-09,week_range,False,1,,,,,12
a-funny-thing-happened-on-the-way-to-the-run1,A Funny Thing Happened on the Way to the Forum,St. James Theatre,1996-03-24,1998-01-04,week_range,False,1,,,,,94
a-gentleman-s-guide-to-love-and-murder-run1,A Gentleman's Guide to Love and Murder,Walter Kerr Theatre,2013-10-27,2016-01-17,week_range,False,1,,,,,116
a-grand-night-for-singing-run1,A Grand Night for Singing,Criterion Center Stage Right,1993-10-17,1994-01-02,week_range,False,1,,,,,12
a-life-in-the-theatre-run1,A Life in the Theatre,Gerald Schoenfeld Theatre,2010-09-26,2010-11-28,week_range,False,1,,,,,10
a-little-hotel-on-the-side-run1,A Little Hotel on the Side,Belasco Theatre,1992-01-19,1992-03-01,week_range,False,1,,,,,7
a-little-like-magic-run1,A Little Like Magic,Lyceum Theatre,1986-10-19,1986-12-07,week_range,False,1,,,,,8
a-little-more-magic-run1,A Little More Magic,Belasco Theatre,1994-03-20,1994-04-03,week_range,False,1,,,,,3
a-little-night-music-run1,A Little Night Music,Walter Kerr Theatre,2009-11-29,2011-01-09,week_range,False,1,,,,,56
a-man-for-all-seasons-run1,A Man for All Seasons,American Airlines Theatre,2008-09-14,2008-12-14,week_range,False,1,,,,,14
a-midsummer-night-s-dream-run1,A Midsummer Night's Dream,Lunt-Fontanne Theatre,1996-03-24,1996-05-26,week_range,False,1,,,,,10
a-mom-s-life-run1,A Mom's Life,Belasco Theatre,1998-10-25,1998-11-08,week_range,False,1,,,,,3
a-month-in-the-country-run1,A Month in the Country,Criterion Center Stage Right,1995-04-09,1995-06-11,week_range,False,1,,,,,10
a-month-of-sundays-run1,A Month of Sundays,Ritz Theatre,1987-04-05,1987-04-19,week_range,False,1,,,,,3
a-moon-for-the-misbegotten-run1,A Moon for the Misbegotten,Walter Kerr Theatre,2000-03-12,2000-07-02,week_range,True,1,,,,,17
a-moon-for-the-misbegotten-run2,A Moon for the Misbegotten,Brooks Atkinson Theatre,2007-04-01,2007-06-10,week_range,True,2,,,,,11
a-naked-girl-on-the-appian-way-run1,A Naked Girl on the Appian Way,American Airlines Theatre,2005-09-18,2005-12-04,week_range,False,1,,,,,12
a-night-with-janis-joplin-run1,A Night With Janis Joplin,Lyceum Theatre,2013-09-22,2014-02-09,week_range,False,1,,,,,21
a-raisin-in-the-sun-run1,A Raisin in the Sun,Royale Theatre,2004-04-04,2004-07-11,week_range,True,1,,,,,15
a-raisin-in-the-sun-run2,A Raisin in the Sun,Ethel Barrymore Theatre,2014-03-09,2014-06-15,week_range,True,2,,,,,15
a-small-family-business-run1,A Small Family Business,Music Box Theatre,1992-04-05,1992-06-07,week_range,False,1,,,,,10
a-soldier-s-play-run1,A Soldier's Play,American Airlines Theatre,2019-12-29,2020-03-08,week_range,False,1,,,,,11
a-steady-rain-run1,A Steady Rain,Gerald Schoenfeld Theatre,2009-09-13,2009-12-06,week_range,False,1,,,,,13
a-strange-loop-run1,A Strange Loop,Lyceum Theatre,2022-04-17,2023-01-15,week_range,False,1,,,,,40
a-streetcar-named-desire-run1,A Streetcar Named Desire,Circle in the Square Theatre,1988-02-21,1988-05-22,week_range,True,1,,,,,14
a-streetcar-named-desire-run2,A Streetcar Named Desire,Ethel Barrymore Theatre,1992-03-22,1992-08-09,week_range,True,2,,,,,21
a-streetcar-named-desire-run3,A Streetcar Named Desire,Studio 54,2005-03-27,2005-07-03,week_range,True,3,,,,,15
a-streetcar-named-desire-run4,A Streetcar Named Desire,Broadhurst Theatre,2012-04-08,2012-07-22,week_range,True,4,,,,,16
a-tale-of-two-cities-run1,A Tale of Two Cities,Al Hirschfeld Theatre,2008-08-24,2008-11-09,week_range,False,1,,,,,12
a-thousand-clowns-run1,A Thousand Clowns,Criterion Center Stage Right,1996-06-16,1996-08-11,week_range,True,1,,,,,9
a-thousand-clowns-run2,A Thousand Clowns,Longacre Theatre,2001-07-08,2001-09-23,week_range,True,2,,,,,12
a-time-to-kill-run1,A Time to Kill,John Golden Theatre,2013-09-29,2013-11-17,week_range,False,1,,,,,8
a-touch-of-the-poet-run1,A Touch of the Poet,Studio 54,2005-11-13,2006-01-29,week_range,False,1,,,,,12
a-tuna-christmas-run1,A Tuna Christmas,Booth Theatre,1994-12-11,1995-01-01,week_range,False,1,,,,,4
a-view-from-the-bridge-run1,A View from the Bridge,Neil Simon Theatre,1997-11-30,1998-08-30,week_range,True,1,,,,,35
a-view-from-the-bridge-run2,A View from the Bridge,Cort Theatre,2010-01-03,2010-04-04,week_range,True,2,,,,,14
a-view-from-the-bridge-run3,A View from the Bridge,Lyceum Theatre,2015-10-25,2016-02-21,week_range,True,3,,,,,17
a-walk-in-the-woods-run1,A Walk in the Woods,Booth Theatre,1988-02-14,1988-06-26,week_range,False,1,,,,,20
a-wonderful-world-the-louis-armstrong-mu-run1,A Wonderful World: The Louis Armstrong Musical,Studio 54,2024-10-20,2025-02-23,week_range,False,1,,,,,19
a-year-with-frog-and-toad-run1,A Year with Frog and Toad,Cort Theatre,2003-04-06,2003-06-15,week_range,False,1,,,,,11
abe-lincoln-in-illinois-run1,Abe Lincoln in Illinois,Vivian Beaumont Theater,1993-11-07,1994-01-02,week_range,False,1,,,,,9
absurd-person-singular-run1,Absurd Person Singular,Biltmore Theatre,2005-09-25,2005-12-04,week_range,False,1,,,,,11
accent-on-youth-run1,Accent on Youth,Samuel J. Friedman Theatre,2009-04-12,2009-06-28,week_range,False,1,,,,,12
accomplice-run1,Accomplice,Richard Rodgers Theatre,1990-04-08,1990-06-10,week_range,False,1,,,,,10
act-one-run1,Act One,Vivian Beaumont Theater,2014-03-23,2014-06-15,week_range,False,1,,,,,13
after-midnight-run1,After Midnight,Brooks Atkinson Theatre,2013-10-20,2014-06-29,week_range,False,1,,,,,37
after-miss-julie-run1,After Miss Julie,American Airlines Theatre,2009-09-20,2009-12-06,week_range,False,1,,,,,12
after-the-fall-run1,After the Fall,American Airlines Theatre,2004-06-27,2004-09-12,week_range,False,1,,,,,12
after-the-night-and-the-music-run1,After the Night and the Music,Biltmore Theatre,2005-05-01,2005-07-03,week_range,False,1,,,,,10
ah-wilderness-run1,"Ah, Wilderness!",Vivian Beaumont Theater,1998-02-22,1998-05-03,week_range,False,1,,,,,11
aida-run1,Aida,Palace Theatre,2000-02-27,2004-09-05,week_range,False,1,,,,,237
ain-t-broadway-grand-run1,Ain't Broadway Grand,Lunt-Fontanne Theatre,1993-03-28,1993-05-09,week_range,False,1,,,,,7
ain-t-misbehavin-run1,Ain't Misbehavin',Ambassador Theatre,1988-08-14,1989-01-15,week_range,False,1,,,,,23
ain-t-no-mo-run1,Ain't No Mo',Belasco Theatre,2022-11-13,2022-12-25,week_range,False,1,,,,,7
ain-t-too-proud-the-life-and-times-of-th-run1,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,2019-03-03,2020-03-01,week_range,False,1,,,,,53
ain-t-too-proud-the-life-and-times-of-th-run1,Ain't Too Proud—The Life and Times of the Temptations,Imperial Theatre,2020-03-08,2022-01-16,week_range,False,1,,,,,14
airline-highway-run1,Airline Highway,Samuel J. Friedman Theatre,2015-04-05,2015-06-07,week_range,False,1,,,,,10
aladdin-run1,Aladdin,New Amsterdam Theatre,2014-03-02,2026-08-16,week_range,False,1,,,,,567
all-about-me-run1,All About Me,Henry Miller's Theatre,2010-02-28,2010-04-04,week_range,False,1,,,,,6
all-in-comedy-about-love-run1,All In: Comedy About Love,Hudson Theatre,2024-12-15,2025-02-16,week_range,False,1,,,,,10
all-my-sons-run1,All My Sons,John Golden Theatre,1987-04-19,1987-05-17,week_range,True,1,,,,,5
all-my-sons-run2,All My Sons,Gerald Schoenfeld Theatre,2008-09-21,2009-01-11,week_range,True,2,,,,,17
all-my-sons-run3,All My Sons,American Airlines Theatre,2019-04-07,2019-06-30,week_range,True,3,,,,,13
all-out-comedy-about-ambition-run1,All Out: Comedy About Ambition,Nederlander Theatre,2025-12-14,2026-03-08,week_range,False,1,,,,,13
all-shook-up-run1,All Shook Up,Palace Theatre,2005-02-20,2005-09-25,week_range,False,1,,,,,32
all-the-way-run1,All The Way,Neil Simon Theatre,2014-02-16,2014-06-29,week_range,False,1,,,,,20
allegiance-run1,Allegiance,Longacre Theatre,2015-10-11,2016-02-14,week_range,False,1,,,,,18
almost-famous-run1,Almost Famous,Bernard B. Jacobs Theatre,2022-10-09,2023-01-08,week_range,False,1,,,,,14
alton-brown-live-eat-your-science-run1,Alton Brown Live: Eat Your Science,Ethel Barrymore Theatre,2016-11-27,2016-11-27,week_range,False,1,,,,,1
amadeus-run1,Amadeus,Music Box Theatre,1999-12-12,2000-05-14,week_range,False,1,,,,,23
amazing-grace-run1,Amazing Grace,Nederlander Theatre,2015-06-28,2015-10-25,week_range,False,1,,,,,18
amelie-a-new-musical-run1,"Amelie, A New Musical",Walter Kerr Theatre,2017-03-12,2017-05-21,week_range,False,1,,,,,11
american-buffalo-run1,American Buffalo,Circle in the Square Theatre,2008-11-02,2022-07-10,week_range,False,1,,,,,20
american-idiot-run1,American Idiot,St. James Theatre,2010-03-28,2011-04-24,week_range,False,1,,,,,57
american-psycho-run1,American Psycho,Gerald Schoenfeld Theatre,2016-03-27,2016-06-05,week_range,False,1,,,,,11
american-son-run1,American Son,Booth Theatre,2018-10-07,2019-01-27,week_range,False,1,,,,,17
amour-run1,Amour,Music Box Theatre,2002-09-22,2002-11-03,week_range,False,1,,,,,7
amy-s-view-run1,Amy's View,Ethel Barrymore Theatre,1999-04-04,1999-07-18,week_range,False,1,,,,,16
an-act-of-god-run1,An Act of God,Studio 54,2015-05-10,2015-08-02,week_range,True,1,,,,,13
an-act-of-god-run2,An Act of God,Booth Theatre,2016-05-29,2016-09-04,week_range,True,2,,,,,15
an-almost-holy-picture-run1,An Almost Holy Picture,American Airlines Theatre,2002-01-27,2002-04-07,week_range,False,1,,,,,11
an-american-daughter-run1,An American Daughter,Cort Theatre,1997-03-23,1997-06-29,week_range,False,1,,,,,15
an-american-in-paris-run1,An American in Paris,Palace Theatre,2015-03-15,2016-10-09,week_range,False,1,,,,,82
an-enemy-of-the-people-run1,An Enemy of the People,Circle in the Square Theatre,2012-09-09,2024-06-23,week_range,False,1,,,,,28
an-evening-with-jerry-herman-run1,An Evening with Jerry Herman,Booth Theatre,1998-07-19,1998-08-23,week_range,False,1,,,,,6
an-evening-with-patti-lupone-and-mandy-p-run1,An Evening with Patti LuPone and Mandy Patinkin,Ethel Barrymore Theatre,2011-11-20,2012-01-15,week_range,False,1,,,,,9
an-ideal-husband-run1,An Ideal Husband,Ethel Barrymore Theatre,1996-04-28,1997-01-26,week_range,False,1,,,,,40
an-inspector-calls-run1,An Inspector Calls,Royale Theatre,1994-04-17,1995-05-28,week_range,False,1,,,,,59
anastasia-run1,Anastasia,Broadhurst Theatre,2017-03-26,2019-03-31,week_range,False,1,,,,,106
andre-heller-s-wonderhouse-run1,Andre Heller's Wonderhouse,Broadhurst Theatre,1991-10-13,1991-10-27,week_range,False,1,,,,,3
angels-in-america-a-gay-fantasia-on-nati-run1,Angels in America: A Gay Fantasia on National Themes,Neil Simon Theatre,2018-02-25,2018-07-15,week_range,False,1,,,,,21
ann-run1,Ann,Vivian Beaumont Theater,2013-02-24,2013-06-30,week_range,False,1,,,,,19
anna-christie-run1,Anna Christie,Criterion Center Stage Right,1992-12-27,1993-02-28,week_range,False,1,,,,,10
anna-karenina-run1,Anna Karenina,Circle in the Square Theatre,1992-08-16,1992-10-04,week_range,False,1,,,,,8
anna-in-the-tropics-run1,Anna in the Tropics,Royale Theatre,2003-11-09,2004-02-22,week_range,False,1,,,,,16
annie-run1,Annie,Martin Beck Theatre,1997-03-16,1997-10-19,week_range,True,1,,,,,32
annie-run2,Annie,Palace Theatre,2012-10-07,2014-01-05,week_range,True,2,,,,,66
annie-get-your-gun-run1,Annie Get Your Gun,Marquis Theatre,1999-02-07,2001-09-02,week_range,False,1,,,,,135
any-given-day-run1,Any Given Day,Longacre Theatre,1993-11-07,1993-12-12,week_range,False,1,,,,,6
anything-goes-run1,Anything Goes,Vivian Beaumont Theater,1987-09-13,1989-09-03,week_range,True,1,,,,,104
anything-goes-run2,Anything Goes,Stephen Sondheim Theatre,2011-03-13,2012-07-08,week_range,True,2,,,,,70
appropriate-run1,Appropriate,Belasco Theatre,2023-12-03,2024-06-30,week_range,False,1,,,,,28
arcadia-run1,Arcadia,Vivian Beaumont Theater,1995-03-05,1995-08-27,week_range,True,1,,,,,26
arcadia-run2,Arcadia,Ethel Barrymore Theatre,2011-02-27,2011-06-19,week_range,True,2,,,,,17
aren-t-we-all-run1,Aren't We All?,Brooks Atkinson Theatre,1985-06-09,1985-07-21,week_range,False,1,,,,,7
arms-and-the-man-run1,Arms and the Man,Circle in the Square Theatre,1985-05-30,1985-09-01,show_level,False,1,Play,,,,13
arsenic-and-old-lace-run1,Arsenic and Old Lace,46th Street Theatre,1986-06-22,1987-01-04,week_range,False,1,,,,,29
art-run1,Art,Royale Theatre,1998-02-15,2025-12-21,week_range,False,1,,,,,95
artist-descending-a-staircase-run1,Artist Descending a Staircase,Helen Hayes Theatre,1989-11-26,1989-12-31,week_range,False,1,,,,,6
as-is-run1,As Is,Lyceum Theatre,1985-05-01,1986-01-04,show_level,False,1,Play,,,,31
as-long-as-we-both-shall-laugh-run1,As Long as We Both Shall Laugh,American Airlines Theatre,2003-02-23,2003-06-01,week_range,False,1,,,,,14
asinamali-run1,Asinamali!,Jack Lawrence Theatre,1987-04-19,1987-05-17,week_range,False,1,,,,,5
aspects-of-love-run1,Aspects of Love,Broadhurst Theatre,1990-03-25,1991-03-03,week_range,False,1,,,,,50
assassins-run1,Assassins,Studio 54,2004-04-04,2004-07-18,week_range,False,1,,,,,16
august-osage-county-run1,August: Osage County,Music Box Theatre,2007-11-04,2009-06-28,week_range,False,1,,,,,86
avenue-q-run1,Avenue Q,John Golden Theatre,2003-07-13,2009-09-13,week_range,False,1,,,,,323
awake-and-sing-run1,Awake and Sing!,Belasco Theatre,2006-03-26,2006-06-25,week_range,False,1,,,,,14
aznavour-run1,Aznavour,Marquis Theatre,1998-10-25,1998-11-15,week_range,False,1,,,,,4
boop-the-musical-run1,BOOP! The Musical,Broadhurst Theatre,2025-03-16,2025-07-13,week_range,False,1,,,,,18
baby-it-s-you-run1,Baby It's You!,Broadhurst Theatre,2011-03-27,2011-09-04,week_range,False,1,,,,,24
back-to-the-future-run1,Back To The Future,Winter Garden Theatre,2023-07-02,2025-01-05,week_range,False,1,,,,,80
bad-cinderella-run1,Bad Cinderella,Imperial Theatre,2023-02-19,2023-06-04,week_range,False,1,,,,,16
band-in-berlin-run1,Band in Berlin,Helen Hayes Theatre,1999-02-21,1999-03-21,week_range,False,1,,,,,5
bandstand-run1,Bandstand,Bernard B. Jacobs Theatre,2017-04-02,2017-09-17,week_range,False,1,,,,,25
barbara-cook-s-broadway-run1,Barbara Cook's Broadway!,Vivian Beaumont Theater,2004-03-21,2004-04-18,week_range,False,1,,,,,4
barbara-cook-a-concert-for-the-theatre-run1,Barbara Cook: A Concert for the Theatre,Ambassador Theatre,1987-04-05,1987-04-26,week_range,False,1,,,,,4
barefoot-in-the-park-run1,Barefoot in the Park,Cort Theatre,2006-01-29,2006-05-21,week_range,False,1,,,,,17
barrymore-run1,Barrymore,Music Box Theatre,1997-03-16,1997-11-02,week_range,False,1,,,,,34
basia-on-broadway-run1,Basia on Broadway,Neil Simon Theatre,1994-11-20,1994-11-27,week_range,False,1,,,,,2
be-more-chill-run1,Be More Chill,Lyceum Theatre,2019-02-17,2019-08-11,week_range,False,1,,,,,26
bea-arthur-on-broadway-run1,Bea Arthur on Broadway,Booth Theatre,2002-02-03,2002-04-14,week_range,False,1,,,,,11
beaches-a-new-musical-run1,"Beaches, A New Musical",Majestic Theatre,2026-03-29,2026-05-24,week_range,False,1,,,,,9
beautiful-the-carole-king-musical-run1,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,2013-11-24,2019-10-27,week_range,False,1,,,,,309
beauty-and-the-beast-run1,Beauty and the Beast,Lunt-Fontanne Theatre,1994-03-13,2007-07-29,week_range,False,1,,,,,690
becky-shaw-run1,Becky Shaw,Hayes Theater,2026-03-22,2026-06-14,week_range,False,1,,,,,13
beetlejuice-run1,Beetlejuice,Winter Garden Theatre,2019-03-31,2023-01-08,week_range,True,1,,,,,90
beetlejuice-run2,Beetlejuice,Palace Theatre,2025-10-12,2026-01-04,week_range,True,2,,,,,13
bells-are-ringing-run1,Bells Are Ringing,Plymouth Theatre,2001-03-18,2001-06-10,week_range,False,1,,,,,13
ben-platt-live-at-the-palace-run1,Ben Platt: Live at the Palace,Palace Theatre,2024-06-02,2024-06-16,week_range,False,1,,,,,3
benefactors-run1,Benefactors,Brooks Atkinson Theatre,1985-12-15,1986-06-29,week_range,False,1,,,,,29
bengal-tiger-at-the-baghdad-zoo-run1,Bengal Tiger at the Baghdad Zoo,Richard Rodgers Theatre,2011-03-13,2011-07-03,week_range,False,1,,,,,17
bernhardt-hamlet-run1,Bernhardt/Hamlet,American Airlines Theatre,2018-09-02,2018-11-18,week_range,False,1,,,,,12
betrayal-run1,Betrayal,American Airlines Theatre,2000-10-22,2001-02-04,week_range,True,1,,,,,16
betrayal-run2,Betrayal,Ethel Barrymore Theatre,2013-10-06,2014-01-05,week_range,True,2,,,,,14
betrayal-run3,Betrayal,Bernard B. Jacobs Theatre,2019-08-18,2019-12-08,week_range,True,3,,,,,17
between-riverside-and-crazy-run1,Between Riverside and Crazy,Hayes Theater,2022-12-04,2023-02-19,week_range,False,1,,,,,12
big-run1,Big,Sam S. Shubert Theatre,1996-04-14,1996-10-13,week_range,False,1,,,,,27
big-deal-run1,Big Deal,Broadway Theatre,1986-04-06,1986-06-08,week_range,False,1,,,,,10
big-fish-run1,Big Fish,Neil Simon Theatre,2013-09-08,2013-12-29,week_range,False,1,,,,,17
big-river-run1,Big River,Eugene O'Neill Theatre,1985-06-09,1987-09-20,week_range,True,1,,,,,120
big-river-run2,Big River,American Airlines Theatre,2003-07-06,2003-09-21,week_range,True,2,,,,,12
bill-maher-victory-begins-at-home-run1,Bill Maher: Victory Begins at Home,Virginia Theatre,2003-05-04,2003-05-18,week_range,False,1,,,,,3
billy-elliot-the-musical-run1,Billy Elliot: The Musical,Imperial Theatre,2008-10-05,2012-01-08,week_range,False,1,,,,,171
biloxi-blues-run1,Biloxi Blues,Neil Simon Theatre,1985-06-09,1986-06-29,week_range,False,1,,,,,56
birthday-candles-run1,Birthday Candles,American Airlines Theatre,2022-03-20,2022-05-29,week_range,False,1,,,,,11
black-and-blue-run1,Black and Blue,Minskoff Theatre,1989-01-01,1991-01-20,week_range,False,1,,,,,108
blackbird-run1,Blackbird,Belasco Theatre,2016-02-07,2016-06-12,week_range,False,1,,,,,19
blast-run1,Blast!,Broadway Theatre,2001-04-08,2001-09-23,week_range,False,1,,,,,25
blithe-spirit-run1,Blithe Spirit,Neil Simon Theatre,1987-03-15,1987-06-28,week_range,True,1,,,,,16
blithe-spirit-run2,Blithe Spirit,Sam S. Shubert Theatre,2009-03-01,2009-07-19,week_range,True,2,,,,,21
blood-brothers-run1,Blood Brothers,Music Box Theatre,1993-04-18,1995-04-30,week_range,False,1,,,,,107
blood-knot-run1,Blood Knot,John Golden Theatre,1985-12-01,1986-03-02,week_range,False,1,,,,,14
bloody-bloody-andrew-jackson-run1,Bloody Bloody Andrew Jackson,Bernard B. Jacobs Theatre,2010-09-26,2011-01-02,week_range,False,1,,,,,15
bobbi-boland-run1,Bobbi Boland,Cort Theatre,2003-11-09,2003-11-09,week_range,False,1,,,,,1
boeing-boeing-run1,Boeing-Boeing,Longacre Theatre,2008-04-20,2009-01-04,week_range,False,1,,,,,38
bombay-dreams-run1,Bombay Dreams,Broadway Theatre,2004-04-04,2005-01-02,week_range,False,1,,,,,40
bonnie-clyde-run1,Bonnie & Clyde,Gerald Schoenfeld Theatre,2011-11-06,2012-01-01,week_range,False,1,,,,,9
born-yesterday-run1,Born Yesterday,46th Street Theatre,1989-01-22,1989-06-11,week_range,True,1,,,,,21
born-yesterday-run2,Born Yesterday,Cort Theatre,2011-04-03,2011-06-26,week_range,True,2,,,,,13
breakfast-at-tiffany-s-run1,Breakfast at Tiffany's,Cort Theatre,2013-03-10,2013-04-21,week_range,False,1,,,,,7
breaking-the-code-run1,Breaking the Code,Neil Simon Theatre,1987-11-08,1988-04-10,week_range,False,1,,,,,23
bridge-tunnel-run1,Bridge & Tunnel,Helen Hayes Theatre,2006-01-15,2006-08-06,week_range,False,1,,,,,30
brief-encounter-run1,Brief Encounter,Studio 54,2010-09-12,2011-01-02,week_range,False,1,,,,,17
bright-star-run1,Bright Star,Cort Theatre,2016-02-28,2016-06-26,week_range,False,1,,,,,18
brighton-beach-memoirs-run1,Brighton Beach Memoirs,46th Street Theatre,1985-06-09,1986-05-11,week_range,True,1,,,,,49
brighton-beach-memoirs-run2,Brighton Beach Memoirs,Nederlander Theatre,2009-10-04,2009-11-01,week_range,True,2,,,,,5
bring-it-on-the-musical-run1,Bring It On: The Musical,St. James Theatre,2012-07-15,2012-12-30,week_range,False,1,,,,,25
bring-in-da-noise-bring-in-da-funk-run1,"Bring in 'da Noise, Bring in 'da Funk",Ambassador Theatre,1996-04-14,1999-01-10,week_range,False,1,,,,,144
broadway-run1,Broadway,Royale Theatre,1987-06-28,1987-06-28,week_range,False,1,,,,,1
broadway-bound-run1,Broadway Bound,Broadhurst Theatre,1986-11-30,1988-09-25,week_range,False,1,,,,,96
broken-glass-run1,Broken Glass,Booth Theatre,1994-04-17,1994-06-26,week_range,False,1,,,,,11
bronx-bombers-run1,Bronx Bombers,Circle in the Square Theatre,2014-01-12,2014-03-02,week_range,False,1,,,,,8
brooklyn-run1,Brooklyn,Gerald Schoenfeld Theatre,2004-09-26,2005-06-26,week_range,False,1,,,,,40
brooklyn-boy-run1,Brooklyn Boy,Biltmore Theatre,2005-01-16,2005-03-27,week_range,False,1,,,,,11
buddy-run1,Buddy,Sam S. Shubert Theatre,1990-10-28,1991-05-19,week_range,False,1,,,,,30
buena-vista-social-club-run1,Buena Vista Social Club,Gerald Schoenfeld Theatre,2025-02-23,2026-08-16,week_range,False,1,,,,,78
bug-run1,Bug,Samuel J. Friedman Theatre,2025-12-21,2026-03-08,week_range,False,1,,,,,12
bullets-over-broadway-run1,Bullets Over Broadway,St. James Theatre,2014-03-16,2014-08-24,week_range,False,1,,,,,24
buried-child-run1,Buried Child,Brooks Atkinson Theatre,1996-04-21,1996-06-30,week_range,False,1,,,,,11
burn-this-run1,Burn This,Plymouth Theatre,1987-10-11,1988-10-30,week_range,True,1,,,,,56
burn-this-run2,Burn This,Hudson Theatre,2019-03-17,2019-07-14,week_range,True,2,,,,,18
burn-the-floor-run1,Burn the Floor,Longacre Theatre,2009-07-26,2010-01-10,week_range,False,1,,,,,25
bus-stop-run1,Bus Stop,Circle in the Square Theatre,1996-02-04,1996-03-17,week_range,False,1,,,,,7
butley-run1,Butley,Booth Theatre,2006-10-08,2007-01-14,week_range,False,1,,,,,15
buttons-on-broadway-run1,Buttons on Broadway,Ambassador Theatre,1995-06-11,1995-07-16,week_range,False,1,,,,,6
